Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-03-23;Koweït;627753;2553;0;0.41;0.00;99.59
2022-03-23;Liechtenstein;15649;83;0;0.53;0.00;99.47
2022-03-23;Lettonie;780831;5538;0;0.71;0.00;99.29
2022-03-23;Saint Martin;9939;63;0;0.63;0.00;99.37
2022-03-23;Mongolie;917406;2177;0;0.24;0.00;99.76
2022-03-23;Malte;75477;626;0;0.83;0.00;99.17
2022-03-23;Mozambique;225220;2200;0;0.98;0.00;99.02
2022-03-23;Nicaragua;18365;228;0;1.24;0.00;98.76
2022-03-23;Nouvelle-Zélande;558278;192;0;0.03;0.00;99.97
2022-03-23;Philippines;3675384;58563;0;1.59;0.00;98.41
2022-03-23;Palestine;654954;5641;0;0.86;0.00;99.14
2022-03-23;Roumanie;2827936;64789;0;2.29;0.00;97.71
2022-03-23;Seychelles;39991;163;0;0.41;0.00;99.59
2022-03-23;Suriname;79100;1324;0;1.67;0.00;98.33
2022-03-23;Trinité-et-Tobago;135854;3722;0;2.74;0.00;97.26
2022-03-23;Venezuela;519797;5671;0;1.09;0.00;98.91
2022-03-23;Samoa;295;0;0;0.00;0.00;100.00
2022-03-23;Zimbabwe;244958;5432;0;2.22;0.00;97.78
2022-03-23;Afghanistan;177321;7657;0;4.32;0.00;95.68
2022-03-23;Angola;99058;1900;0;1.92;0.00;98.08
2022-03-23;Belgique;3757776;30635;0;0.82;0.00;99.18
2022-03-23;Saint Barthélemy;3805;6;0;0.16;0.00;99.84
2022-03-23;Bhoutan;23155;9;0;0.04;0.00;99.96
2022-03-23;République Tchèque;3761164;39441;0;1.05;0.00;98.95
2022-03-23;Algérie;265585;6873;0;2.59;0.00;97.41
2022-03-23;Espagne;11378784;102053;0;0.90;0.00;99.10
2022-03-23;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-03-23;Guyane Française;78326;394;0;0.50;0.00;99.50
2022-03-23;Guinée;36459;440;0;1.21;0.00;98.79
2022-03-23;Croatie;1087635;15476;0;1.42;0.00;98.58
2022-03-23;Italie;14070450;158254;0;1.12;0.00;98.88
2022-03-23;Kirghizistan;200836;2982;0;1.48;0.00;98.52
2022-03-23;Corée du Sud;10822836;13902;0;0.13;0.00;99.87
2022-03-23;Sainte-Lucie;22905;365;0;1.59;0.00;98.41
2022-03-23;Luxembourg;203861;1019;0;0.50;0.00;99.50
2022-03-23;Montenegro;232462;2696;0;1.16;0.00;98.84
2022-03-23;Birmanie;609915;19428;0;3.19;0.00;96.81
2022-03-23;Malaisie;4054926;34600;0;0.85;0.00;99.15
2022-03-23;Nigéria;255244;3142;0;1.23;0.00;98.77
2022-03-23;Papouasie-Nouvelle-Guinée;41533;639;0;1.54;0.00;98.46
2022-03-23;Réunion;327189;702;0;0.21;0.00;99.79
2022-03-23;Îles Salomon;10204;128;0;1.25;0.00;98.75
2022-03-23;Slovénie;946340;6454;0;0.68;0.00;99.32
2022-03-23;Somalie;26410;1361;0;5.15;0.00;94.85
2022-03-23;Eswatini;69610;1393;0;2.00;0.00;98.00
2022-03-23;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-03-23;Turquie;14743437;97521;0;0.66;0.00;99.34
2022-03-23;St-Vincent / Grenadines;8330;106;0;1.27;0.00;98.73
2022-03-23;Ouganda;163775;3595;0;2.20;0.00;97.80
2022-03-23;Zambie;316190;3964;0;1.25;0.00;98.75
2022-03-23;Émirats Arabes Unis;888718;2302;0;0.26;0.00;99.74
2022-03-23;Australie;4113691;5817;0;0.14;0.00;99.86
2022-03-23;Bangladesh;1950980;29118;0;1.49;0.00;98.51
2022-03-23;Bénin;26952;163;0;0.60;0.00;99.40
2022-03-23;Bahamas;33238;787;0;2.37;0.00;97.63
2022-03-23;Canada;3429407;37331;0;1.09;0.00;98.91
2022-03-23;Côte d'Ivoire;81675;796;0;0.97;0.00;99.03
2022-03-23;Costa Rica;832966;8261;0;0.99;0.00;99.01
2022-03-23;Chypre;392019;927;0;0.24;0.00;99.76
2022-03-23;République Dominicaine;577476;4375;0;0.76;0.00;99.24
2022-03-23;Érythrée;9723;103;0;1.06;0.00;98.94
2022-03-23;Géorgie;1644112;16681;0;1.01;0.00;98.99
2022-03-23;Gambie;11978;365;0;3.05;0.00;96.95
2022-03-23;Guatemala;820477;17258;0;2.10;0.00;97.90
2022-03-23;Honduras;418492;10869;0;2.60;0.00;97.40
2022-03-23;Israël;3814628;10455;0;0.27;0.00;99.73
2022-03-23;Islande;176179;93;0;0.05;0.00;99.95
2022-03-23;Kenya;323319;5647;0;1.75;0.00;98.25
2022-03-23;Liban;1089419;10263;0;0.94;0.00;99.06
2022-03-23;Lituanie;1002365;8769;0;0.87;0.00;99.13
2022-03-23;Moldavie;511231;11401;0;2.23;0.00;97.77
2022-03-23;Mali;30463;727;0;2.39;0.00;97.61
2022-03-23;Mexique;5636054;322119;0;5.72;0.00;94.28
2022-03-23;Mauritanie;58665;981;0;1.67;0.00;98.33
2022-03-23;Polynésie Française;71673;646;0;0.90;0.00;99.10
2022-03-23;Qatar;360382;677;0;0.19;0.00;99.81
2022-03-23;Arabie Saoudite;749965;9033;0;1.20;0.00;98.80
2022-03-23;Sénégal;85838;1988;0;2.32;0.00;97.68
2022-03-23;Syrie;55595;3128;0;5.63;0.00;94.37
2022-03-23;Tonga;3784;2;0;0.05;0.00;99.95
2022-03-23;Thaïlande;3423956;24497;0;0.72;0.00;99.28
2022-03-23;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-03-23;Vatican;29;0;0;0.00;0.00;100.00
2022-03-23;Vanuatu;1373;1;0;0.07;0.00;99.93
2022-03-23;Afrique du Sud;3705696;99893;0;2.70;0.00;97.30
2022-03-23;Andorre;39713;153;0;0.39;0.00;99.61
2022-03-23;Arménie;422382;8603;0;2.04;0.00;97.96
2022-03-23;Autriche;3585486;15530;0;0.43;0.00;99.57
2022-03-23;Barbade;58018;329;0;0.57;0.00;99.43
2022-03-23;Burundi;38406;38;0;0.10;0.00;99.90
2022-03-23;Brésil;29738362;658286;0;2.21;0.00;97.79
2022-03-23;Belize;57203;654;0;1.14;0.00;98.86
2022-03-23;Suisse;3379845;13483;0;0.40;0.00;99.60
2022-03-23;Colombie;6082226;139508;0;2.29;0.00;97.71
2022-03-23;Dominique;11777;63;0;0.53;0.00;99.47
2022-03-23;Grenade;13954;218;0;1.56;0.00;98.44
2022-03-23;Irlande;1404929;6685;0;0.48;0.00;99.52
2022-03-23;Iran;7144532;139802;0;1.96;0.00;98.04
2022-03-23;Japon;6188977;27373;0;0.44;0.00;99.56
2022-03-23;Saint-Kitts-et-Nevis;5548;42;0;0.76;0.00;99.24
2022-03-23;Laos;159047;653;0;0.41;0.00;99.59
2022-03-23;Lesotho;32880;697;0;2.12;0.00;97.88
2022-03-23;Monaco;10369;54;0;0.52;0.00;99.48
2022-03-23;Macédoine;304047;9188;0;3.02;0.00;96.98
2022-03-23;Martinique;138039;909;0;0.66;0.00;99.34
2022-03-23;Malawi;85574;2626;0;3.07;0.00;96.93
2022-03-23;Niger;8799;308;0;3.50;0.00;96.50
2022-03-23;Népal;978265;11951;0;1.22;0.00;98.78
2022-03-23;Pérou;3542602;211944;0;5.98;0.00;94.02
2022-03-23;Paraguay;647538;18606;0;2.87;0.00;97.13
2022-03-23;Rwanda;129693;1459;0;1.12;0.00;98.88
2022-03-23;Singapour;1044661;1220;0;0.12;0.00;99.88
2022-03-23;Saint-Marin;15079;112;0;0.74;0.00;99.26
2022-03-23;El Salvador;161052;4114;0;2.55;0.00;97.45
2022-03-23;Togo;36902;272;0;0.74;0.00;99.26
2022-03-23;Tunisie;1033731;28165;0;2.72;0.00;97.28
2022-03-23;Tanzanie;33797;800;0;2.37;0.00;97.63
2022-03-23;Ouzbékistan;237527;1637;0;0.69;0.00;99.31
2022-03-23;Viet Nam;8479751;42075;0;0.50;0.00;99.50
2022-03-23;Mayotte;36800;187;0;0.51;0.00;99.49
2022-03-22;Mayotte;36800;187;0;0.51;0.00;99.49
2022-03-22;Viet Nam;8338914;42014;0;0.50;0.00;99.50
2022-03-22;Ouzbékistan;237520;1637;0;0.69;0.00;99.31
2022-03-22;Tanzanie;33797;800;0;2.37;0.00;97.63
2022-03-22;Tunisie;1033731;28165;0;2.72;0.00;97.28
2022-03-22;Togo;36896;272;0;0.74;0.00;99.26
2022-03-22;El Salvador;161052;4113;0;2.55;0.00;97.45
2022-03-22;Saint-Marin;15034;112;0;0.74;0.00;99.26
2022-03-22;Singapour;1035721;1214;0;0.12;0.00;99.88
2022-03-22;Rwanda;129674;1459;0;1.13;0.00;98.87
2022-03-22;Paraguay;647428;18603;0;2.87;0.00;97.13
2022-03-22;Pérou;3542602;211944;0;5.98;0.00;94.02
2022-03-22;Népal;978231;11951;0;1.22;0.00;98.78
2022-03-22;Niger;8797;308;0;3.50;0.00;96.50
2022-03-22;Malawi;85566;2626;0;3.07;0.00;96.93
2022-03-22;Martinique;138039;909;0;0.66;0.00;99.34
2022-03-22;Macédoine;303728;9187;0;3.02;0.00;96.98
2022-03-22;Monaco;10272;54;0;0.53;0.00;99.47
2022-03-22;Lesotho;32880;697;0;2.12;0.00;97.88
2022-03-22;Laos;156422;651;0;0.42;0.00;99.58
2022-03-22;Saint-Kitts-et-Nevis;5548;42;0;0.76;0.00;99.24
2022-03-22;Japon;6148049;27251;0;0.44;0.00;99.56
2022-03-22;Iran;7143409;139735;0;1.96;0.00;98.04
2022-03-22;Irlande;1397885;6680;0;0.48;0.00;99.52
2022-03-22;Grenade;13954;218;0;1.56;0.00;98.44
2022-03-22;Dominique;11777;63;0;0.53;0.00;99.47
2022-03-22;Colombie;6081933;139489;0;2.29;0.00;97.71
2022-03-22;Suisse;3353754;13456;0;0.40;0.00;99.60
2022-03-22;Belize;57191;654;0;1.14;0.00;98.86
2022-03-22;Brésil;29691641;658005;0;2.22;0.00;97.78
2022-03-22;Burundi;38372;38;0;0.10;0.00;99.90
2022-03-22;Barbade;57903;329;0;0.57;0.00;99.43
2022-03-22;Autriche;3532415;15487;0;0.44;0.00;99.56
2022-03-22;Arménie;422354;8601;0;2.04;0.00;97.96
2022-03-22;Andorre;39234;153;0;0.39;0.00;99.61
2022-03-22;Afrique du Sud;3705696;99893;0;2.70;0.00;97.30
2022-03-22;Vanuatu;1117;1;0;0.09;0.00;99.91
2022-03-22;Vatican;29;0;0;0.00;0.00;100.00
2022-03-22;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-03-22;Thaïlande;3423956;24497;0;0.72;0.00;99.28
2022-03-22;Tonga;3784;2;0;0.05;0.00;99.95
2022-03-22;Syrie;55577;3127;0;5.63;0.00;94.37
2022-03-22;Sénégal;85832;1964;0;2.29;0.00;97.71
2022-03-22;Arabie Saoudite;749855;9032;0;1.20;0.00;98.80
2022-03-22;Qatar;360251;677;0;0.19;0.00;99.81
2022-03-22;Polynésie Française;71673;646;0;0.90;0.00;99.10
2022-03-22;Mauritanie;58665;981;0;1.67;0.00;98.33
2022-03-22;Mexique;5636054;322119;0;5.72;0.00;94.28
2022-03-22;Mali;30458;727;0;2.39;0.00;97.61
2022-03-22;Moldavie;510973;11392;0;2.23;0.00;97.77
2022-03-22;Lituanie;997690;8751;0;0.88;0.00;99.12
2022-03-22;Liban;1089005;10258;0;0.94;0.00;99.06
2022-03-22;Kenya;323306;5647;0;1.75;0.00;98.25
2022-03-22;Islande;175329;93;0;0.05;0.00;99.95
2022-03-22;Israël;3801627;10449;0;0.27;0.00;99.73
2022-03-22;Honduras;418460;10863;0;2.60;0.00;97.40
2022-03-22;Guatemala;818454;17253;0;2.11;0.00;97.89
2022-03-22;Gambie;11978;365;0;3.05;0.00;96.95
2022-03-22;Géorgie;1643295;16678;0;1.01;0.00;98.99
2022-03-22;Érythrée;9723;103;0;1.06;0.00;98.94
2022-03-22;République Dominicaine;577476;4375;0;0.76;0.00;99.24
2022-03-22;Chypre;387315;923;0;0.24;0.00;99.76
2022-03-22;Costa Rica;832054;8256;0;0.99;0.00;99.01
2022-03-22;Côte d'Ivoire;81671;796;0;0.97;0.00;99.03
2022-03-22;Canada;3422583;37289;0;1.09;0.00;98.91
2022-03-22;Bahamas;33235;787;0;2.37;0.00;97.63
2022-03-22;Bénin;26952;163;0;0.60;0.00;99.40
2022-03-22;Bangladesh;1950846;29117;0;1.49;0.00;98.51
2022-03-22;Australie;4053987;5786;0;0.14;0.00;99.86
2022-03-22;Émirats Arabes Unis;888386;2302;0;0.26;0.00;99.74
2022-03-22;Zambie;316088;3963;0;1.25;0.00;98.75
2022-03-22;Ouganda;163768;3595;0;2.20;0.00;97.80
2022-03-22;St-Vincent / Grenadines;8330;106;0;1.27;0.00;98.73
2022-03-22;Turquie;14726276;97437;0;0.66;0.00;99.34
2022-03-22;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-03-22;Eswatini;69597;1392;0;2.00;0.00;98.00
2022-03-22;Somalie;26410;1361;0;5.15;0.00;94.85
2022-03-22;Slovénie;942954;6451;0;0.68;0.00;99.32
2022-03-22;Îles Salomon;10204;128;0;1.25;0.00;98.75
2022-03-22;Réunion;318695;689;0;0.22;0.00;99.78
2022-03-22;Papouasie-Nouvelle-Guinée;41533;639;0;1.54;0.00;98.46
2022-03-22;Nigéria;255190;3142;0;1.23;0.00;98.77
2022-03-22;Malaisie;4032435;34535;0;0.86;0.00;99.14
2022-03-22;Birmanie;609648;19427;0;3.19;0.00;96.81
2022-03-22;Montenegro;232376;2696;0;1.16;0.00;98.84
2022-03-22;Luxembourg;202577;1019;0;0.50;0.00;99.50
2022-03-22;Sainte-Lucie;22892;365;0;1.59;0.00;98.41
2022-03-22;Corée du Sud;10427247;13432;0;0.13;0.00;99.87
2022-03-22;Kirghizistan;200826;2981;0;1.48;0.00;98.52
2022-03-22;Italie;13992092;158101;0;1.13;0.00;98.87
2022-03-22;Croatie;1085558;15463;0;1.42;0.00;98.58
2022-03-22;Guinée;36459;440;0;1.21;0.00;98.79
2022-03-22;Guyane Française;78326;394;0;0.50;0.00;99.50
2022-03-22;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-03-22;Espagne;11378784;102053;0;0.90;0.00;99.10
2022-03-22;Algérie;265573;6873;0;2.59;0.00;97.41
2022-03-22;République Tchèque;3750636;39418;0;1.05;0.00;98.95
2022-03-22;Bhoutan;22625;9;0;0.04;0.00;99.96
2022-03-22;Saint Barthélemy;3805;6;0;0.16;0.00;99.84
2022-03-22;Belgique;3741614;30605;0;0.82;0.00;99.18
2022-03-22;Angola;99058;1900;0;1.92;0.00;98.08
2022-03-22;Afghanistan;177255;7656;0;4.32;0.00;95.68
2022-03-22;Zimbabwe;244685;5429;0;2.22;0.00;97.78
2022-03-22;Samoa;295;0;0;0.00;0.00;100.00
2022-03-22;Venezuela;519797;5671;0;1.09;0.00;98.91
2022-03-22;Trinité-et-Tobago;135579;3719;0;2.74;0.00;97.26
2022-03-22;Suriname;79055;1324;0;1.67;0.00;98.33
2022-03-22;Seychelles;39991;163;0;0.41;0.00;99.59
2022-03-22;Roumanie;2823415;64749;0;2.29;0.00;97.71
2022-03-22;Palestine;654954;5641;0;0.86;0.00;99.14
2022-03-22;Philippines;3674983;58281;0;1.59;0.00;98.41
2022-03-22;Nouvelle-Zélande;539787;184;0;0.03;0.00;99.97
2022-03-22;Nicaragua;18365;228;0;1.24;0.00;98.76
2022-03-22;Mozambique;225215;2200;0;0.98;0.00;99.02
2022-03-22;Malte;75102;624;0;0.83;0.00;99.17
2022-03-22;Mongolie;917213;2177;0;0.24;0.00;99.76
2022-03-22;Saint Martin;9939;63;0;0.63;0.00;99.37
2022-03-22;Lettonie;777201;5525;0;0.71;0.00;99.29
2022-03-22;Liechtenstein;15497;83;0;0.54;0.00;99.46
2022-03-22;Koweït;627753;2553;0;0.41;0.00;99.59
2022-03-22;Cambodge;135158;3052;0;2.26;0.00;97.74
2022-03-22;Inde;43012749;516605;0;1.20;0.00;98.80
2022-03-22;Haïti;30511;827;0;2.71;0.00;97.29
2022-03-22;Guinée-Bissau;8124;169;0;2.08;0.00;97.92
2022-03-22;Guadeloupe;132359;928;0;0.70;0.00;99.30
2022-03-22;France;23679208;138119;0;0.58;0.00;99.42
2022-03-22;Éthiopie;469494;7489;0;1.60;0.00;98.40
2022-03-22;Équateur;854252;35410;0;4.15;0.00;95.85
2022-03-22;Allemagne;19058757;127214;0;0.67;0.00;99.33
2022-03-22;Cuba;1082880;8508;0;0.79;0.00;99.21
2022-03-22;Chili;3406540;55976;0;1.64;0.00;98.36
2022-03-22;Rép. Dém. du Congo;86509;1335;0;1.54;0.00;98.46
2022-03-22;Burkina Faso;20813;379;0;1.82;0.00;98.18
2022-03-22;Antarctique;11;0;0;0.00;0.00;100.00
2022-03-22;Antigua-et-Barbuda;7473;135;0;1.81;0.00;98.19
2022-03-22;Autres;721;15;0;2.08;0.00;97.92
2022-03-22;Kosovo;227191;3130;0;1.38;0.00;98.62
2022-03-22;États-Unis;79805423;973398;0;1.22;0.00;98.78
2022-03-22;Timor-Leste;22815;130;0;0.57;0.00;99.43
2022-03-22;Tchad;7288;190;0;2.61;0.00;97.39
2022-03-22;Soudan du sud;17144;138;0;0.80;0.00;99.20
2022-03-22;Slovaquie;2366902;19161;0;0.81;0.00;99.19
2022-03-22;Soudan;61853;4898;0;7.92;0.00;92.08
2022-03-22;Serbie;1959699;15706;0;0.80;0.00;99.20
2022-03-22;Portugal;3458727;21408;0;0.62;0.00;99.38
2022-03-22;Pakistan;1522862;30333;0;1.99;0.00;98.01
2022-03-22;Oman;387730;4250;0;1.10;0.00;98.90
2022-03-22;Pays-Bas;7759372;22435;0;0.29;0.00;99.71
2022-03-22;Namibie;157545;4016;0;2.55;0.00;97.45
2022-03-22;Maurice;192558;934;0;0.49;0.00;99.51
2022-03-22;Madagascar;63928;1380;0;2.16;0.00;97.84
2022-03-22;Macao;82;0;0;0.00;0.00;100.00
2022-03-22;Libye;501211;6382;0;1.27;0.00;98.73
2022-03-22;Sri Lanka;659859;16440;0;2.49;0.00;97.51
2022-03-22;Kiribati;3057;13;0;0.43;0.00;99.57
2022-03-22;Jamaïque;128565;2869;0;2.23;0.00;97.77
2022-03-22;Hongrie;1831423;45143;0;2.46;0.00;97.54
2022-03-22;Guyana;63202;1226;0;1.94;0.00;98.06
2022-03-22;Guinée Équatoriale;15902;183;0;1.15;0.00;98.85
2022-03-22;Ghana;160870;1445;0;0.90;0.00;99.10
2022-03-22;Gabon;47581;303;0;0.64;0.00;99.36
2022-03-22;Finlande;812224;2881;0;0.35;0.00;99.65
2022-03-22;Estonie;545057;2399;0;0.44;0.00;99.56
2022-03-22;Djibouti;15574;189;0;1.21;0.00;98.79
2022-03-22;Cap-vert;55931;401;0;0.72;0.00;99.28
2022-03-22;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-03-22;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-03-22;Botswana;263950;2619;0;0.99;0.00;99.01
2022-03-22;Brunéi Darussalam;127300;196;0;0.15;0.00;99.85
2022-03-22;Bulgarie;1128089;36350;0;3.22;0.00;96.78
2022-03-22;Azerbaïdjan;791545;9666;0;1.22;0.00;98.78
2022-03-22;Argentine;9016057;127675;0;1.42;0.00;98.58
2022-03-22;Yémen;11802;2142;0;18.15;0.00;81.85
2022-03-22;Uruguay;877763;7142;0;0.81;0.00;99.19
2022-03-22;Taïwan;22091;853;0;3.86;0.00;96.14
2022-03-22;Sao Tomé-et-Principe;5943;73;0;1.23;0.00;98.77
2022-03-22;Sierra Leone;7674;125;0;1.63;0.00;98.37
2022-03-22;Suède;2475687;18053;0;0.73;0.00;99.27
2022-03-22;Russie;17382051;358093;0;2.06;0.00;97.94
2022-03-22;Palaos;3966;6;0;0.15;0.00;99.85
2022-03-22;Pologne;5905463;114355;0;1.94;0.00;98.06
2022-03-22;Panama;762008;8159;0;1.07;0.00;98.93
2022-03-22;Norvège;1387034;2169;0;0.16;0.00;99.84
2022-03-22;Nouvelle-Calédonie;60113;307;0;0.51;0.00;99.49
2022-03-22;Maldives;174658;297;0;0.17;0.00;99.83
2022-03-22;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-03-22;Maroc;1162626;16053;0;1.38;0.00;98.62
2022-03-22;Libéria;7397;294;0;3.97;0.00;96.03
2022-03-22;Kazakhstan;1393492;19005;0;1.36;0.00;98.64
2022-03-22;Comores;8078;160;0;1.98;0.00;98.02
2022-03-22;Jordanie;1689314;14003;0;0.83;0.00;99.17
2022-03-22;Iraq;2316493;25132;0;1.08;0.00;98.92
2022-03-22;Indonésie;5974646;154062;0;2.58;0.00;97.42
2022-03-22;Hong-Kong;1075910;6364;0;0.59;0.00;99.41
2022-03-22;Grèce;2838891;27029;0;0.95;0.00;99.05
2022-03-22;Gibraltar;16436;101;0;0.61;0.00;99.39
2022-03-22;Royaume-Uni;20549585;164415;0;0.80;0.00;99.20
2022-03-22;Fidji;64327;834;0;1.30;0.00;98.70
2022-03-22;Égypte;500889;24361;0;4.86;0.00;95.14
2022-03-22;Danemark;3029480;5481;0;0.18;0.00;99.82
2022-03-22;Chine;137231;4638;0;3.38;0.00;96.62
2022-03-22;Congo (Brazzaville);24062;384;0;1.60;0.00;98.40
2022-03-22;Bélarus;952254;6737;0;0.71;0.00;99.29
2022-03-22;Bolivie;899999;21483;0;2.39;0.00;97.61
2022-03-22;Bahreïn;546896;1466;0;0.27;0.00;99.73
2022-03-22;Bosnie-Herzégovine;374426;15685;0;4.19;0.00;95.81
2022-03-22;Albanie;273146;3489;0;1.28;0.00;98.72
2022-03-21;Albanie;273088;3487;0;1.28;0.00;98.72
2022-03-21;Bosnie-Herzégovine;374276;15677;0;4.19;0.00;95.81
2022-03-21;Bahreïn;545761;1465;0;0.27;0.00;99.73
2022-03-21;Bolivie;899999;21483;0;2.39;0.00;97.61
2022-03-21;Bélarus;951758;6727;0;0.71;0.00;99.29
2022-03-21;Congo (Brazzaville);24062;384;0;1.60;0.00;98.40
2022-03-21;Chine;132662;4638;0;3.50;0.00;96.50
2022-03-21;Danemark;3022064;5450;0;0.18;0.00;99.82
2022-03-21;Égypte;500889;24361;0;4.86;0.00;95.14
2022-03-21;Fidji;64327;834;0;1.30;0.00;98.70
2022-03-21;Royaume-Uni;20454040;164165;0;0.80;0.00;99.20
2022-03-21;Gibraltar;16311;101;0;0.62;0.00;99.38
2022-03-21;Grèce;2812182;26995;0;0.96;0.00;99.04
2022-03-21;Hong-Kong;1061758;6119;0;0.58;0.00;99.42
2022-03-21;Indonésie;5967182;153892;0;2.58;0.00;97.42
2022-03-21;Iraq;2316306;25131;0;1.08;0.00;98.92
2022-03-21;Jordanie;1689314;14003;0;0.83;0.00;99.17
2022-03-21;Comores;8077;160;0;1.98;0.00;98.02
2022-03-21;Kazakhstan;1393456;19004;0;1.36;0.00;98.64
2022-03-21;Libéria;7397;294;0;3.97;0.00;96.03
2022-03-21;Maroc;1162539;16052;0;1.38;0.00;98.62
2022-03-21;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-03-21;Maldives;174658;297;0;0.17;0.00;99.83
2022-03-21;Nouvelle-Calédonie;59997;307;0;0.51;0.00;99.49
2022-03-21;Norvège;1383227;2169;0;0.16;0.00;99.84
2022-03-21;Panama;761508;8156;0;1.07;0.00;98.93
2022-03-21;Pologne;5895304;114221;0;1.94;0.00;98.06
2022-03-21;Palaos;3966;6;0;0.15;0.00;99.85
2022-03-21;Russie;17356036;357634;0;2.06;0.00;97.94
2022-03-21;Suède;2475687;18053;0;0.73;0.00;99.27
2022-03-21;Sierra Leone;7674;125;0;1.63;0.00;98.37
2022-03-21;Sao Tomé-et-Principe;5941;73;0;1.23;0.00;98.77
2022-03-21;Taïwan;22003;853;0;3.88;0.00;96.12
2022-03-21;Uruguay;876400;7141;0;0.81;0.00;99.19
2022-03-21;Yémen;11801;2142;0;18.15;0.00;81.85
2022-03-21;Argentine;9011367;127599;0;1.42;0.00;98.58
2022-03-21;Azerbaïdjan;791511;9659;0;1.22;0.00;98.78
2022-03-21;Bulgarie;1126146;36330;0;3.23;0.00;96.77
2022-03-21;Brunéi Darussalam;126109;193;0;0.15;0.00;99.85
2022-03-21;Botswana;263950;2619;0;0.99;0.00;99.01
2022-03-21;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-03-21;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-03-21;Cap-vert;55927;401;0;0.72;0.00;99.28
2022-03-21;Djibouti;15573;189;0;1.21;0.00;98.79
2022-03-21;Estonie;543053;2397;0;0.44;0.00;99.56
2022-03-21;Finlande;812017;2881;0;0.35;0.00;99.65
2022-03-21;Gabon;47581;303;0;0.64;0.00;99.36
2022-03-21;Ghana;160863;1445;0;0.90;0.00;99.10
2022-03-21;Guinée Équatoriale;15899;183;0;1.15;0.00;98.85
2022-03-21;Guyana;63195;1226;0;1.94;0.00;98.06
2022-03-21;Hongrie;1829928;45095;0;2.46;0.00;97.54
2022-03-21;Jamaïque;128565;2869;0;2.23;0.00;97.77
2022-03-21;Kiribati;3061;13;0;0.42;0.00;99.58
2022-03-21;Sri Lanka;658493;16436;0;2.50;0.00;97.50
2022-03-21;Libye;501135;6377;0;1.27;0.00;98.73
2022-03-21;Macao;82;0;0;0.00;0.00;100.00
2022-03-21;Madagascar;63928;1380;0;2.16;0.00;97.84
2022-03-21;Maurice;192558;934;0;0.49;0.00;99.51
2022-03-21;Namibie;157523;4016;0;2.55;0.00;97.45
2022-03-21;Pays-Bas;7718814;22410;0;0.29;0.00;99.71
2022-03-21;Oman;387627;4250;0;1.10;0.00;98.90
2022-03-21;Pakistan;1522419;30333;0;1.99;0.00;98.01
2022-03-21;Portugal;3458727;21408;0;0.62;0.00;99.38
2022-03-21;Serbie;1957450;15696;0;0.80;0.00;99.20
2022-03-21;Soudan;61842;4897;0;7.92;0.00;92.08
2022-03-21;Slovaquie;2355564;19133;0;0.81;0.00;99.19
2022-03-21;Soudan du sud;17137;138;0;0.81;0.00;99.19
2022-03-21;Tchad;7286;190;0;2.61;0.00;97.39
2022-03-21;Timor-Leste;22805;130;0;0.57;0.00;99.43
2022-03-21;États-Unis;79780432;972658;0;1.22;0.00;98.78
2022-03-21;Kosovo;227150;3127;0;1.38;0.00;98.62
2022-03-21;Autres;721;15;0;2.08;0.00;97.92
2022-03-21;Antigua-et-Barbuda;7473;135;0;1.81;0.00;98.19
2022-03-21;Antarctique;11;0;0;0.00;0.00;100.00
2022-03-21;Burkina Faso;20813;379;0;1.82;0.00;98.18
2022-03-21;Rép. Dém. du Congo;86461;1335;0;1.54;0.00;98.46
2022-03-21;Chili;3401145;55965;0;1.65;0.00;98.35
2022-03-21;Cuba;1082201;8507;0;0.79;0.00;99.21
2022-03-21;Allemagne;18810035;126933;0;0.67;0.00;99.33
2022-03-21;Équateur;854252;35410;0;4.15;0.00;95.85
2022-03-21;Éthiopie;469469;7489;0;1.60;0.00;98.40
2022-03-21;France;23498343;137986;0;0.59;0.00;99.41
2022-03-21;Guadeloupe;132359;928;0;0.70;0.00;99.30
2022-03-21;Guinée-Bissau;8113;169;0;2.08;0.00;97.92
2022-03-21;Haïti;30509;827;0;2.71;0.00;97.29
2022-03-21;Inde;43010971;516543;0;1.20;0.00;98.80
2022-03-21;Cambodge;135085;3052;0;2.26;0.00;97.74
2022-03-21;Koweït;627584;2553;0;0.41;0.00;99.59
2022-03-21;Liechtenstein;15458;83;0;0.54;0.00;99.46
2022-03-21;Lettonie;772390;5514;0;0.71;0.00;99.29
2022-03-21;Saint Martin;9939;63;0;0.63;0.00;99.37
2022-03-21;Mongolie;917213;2177;0;0.24;0.00;99.76
2022-03-21;Malte;74769;624;0;0.83;0.00;99.17
